longitude,latitude,name,address,city,state,zip,phone
-115.097762,36.173775,PECOS/BONANZA,3500 E Bonanza,Las Vegas,NV,89110,(702) 438-1200
-115.047034,36.159053,SLOAN,5811 E Charleston Blvd,Las Vegas,NV,89142,(702) 457-1183
-114.849128,35.971646,BOULDER CITY,1237 Boulder City Parkway,Boulder City,NV,89005-1868,(702) 294-0682
-115.115205,36.188043,NLV-EAST OWENS,2513 E Owens Ave,North Las Vegas,NV,89030,(702) 464-3124
-115.206443,36.196379,LAKEMEAD/DECATUR,2047 N Decatur Blvd,Las Vegas,NV,89108,(702) 331-0646
-115.061658,36.174877,NELLIS & BONANZA,836 N Nellis Blvd,Las Vegas,NV,89110-5308,(702) 452-8624
-115.161168,36.195286,LV LAKE MEAD/MLK,1501 W Lake Mead,Las Vegas,NV,89106,(702) 636-9930
-115.240731,36.196358,LK MEAD/RAINBOW,2020 N Rainbow,Las Vegas,NV,89108,(702) 646-8288
-115.261787,36.196608,BUFFALO/LK MEAD,7662 W Lake Mead,Las Vegas,NV,89128,(702) 228-2203
-115.128444,36.195247,LAKE MEAD,1003 E Lake Mead Blvd,North Las Vegas,NV,89030,(702) 642-6730
-115.305963,36.191859,SUMMERLIN II,1980 Village Center,Las Vegas,NV,89134,(702) 804-1502
-115.079719,36.195477,LAKE MEAD,1980 N Lamb Blvd,Las Vegas,NV,89115,(702) 378-9645
-115.212438,36.216749,RANCHO&CHEYENNE,3175 N Rancho,Las Vegas,NV,89130-3302,(702) 645-9041
-115.128382,36.217298,CHEYENNE AND 5TH,911 East Cheyenne Avenue,North Las Vegas,NV,89030,(702) 639-0801
-115.099487,36.213447,PECOS/LVB,3010 Las Vegas Blvd N,North Las Vegas,NV,89030,(702) 649-5638
-115.281423,36.218979,CHEYENNE AND DUR,8620 W Cheyenne Ave,Las Vegas,NV,89129,(702) 998-5001
-115.027075,36.196246,HOLLYWOOD&LAKEMD,6680 E Lake Mead Blvd,Las Vegas,NV,89156,(702) 531-9222
-115.226838,36.238732,CRAIG AND JONES,6021 W Craig Road,Las Vegas,NV,89130,(725) 735-2218
-115.160798,36.239955,N.L.V.-CRAIG/MLK,1406 W Craig Rd,North Las Vegas,NV,89031,(702) 649-7578
-115.250261,36.241028,CRAIG & TENAYA,7150 W Craig Rd,Las Vegas,NV,89129,(702) 515-7581
-115.126698,36.240254,CRAIG AND BRUCE,1180 East Craig Road,North Las Vegas,NV,89081,(725) 204-8278
-115.208019,36.247126,LONE MOUNTAIN,4804 W Lone Mountain,Las Vegas,NV,89130,(702) 658-5442
-115.061825,36.236803,NELLIS/LV BLVD,4215 Las Vegas Blvd N,Las Vegas,NV,89115,(702) 643-0200
-115.179414,36.262304,2836 W ANN ROAD,2836 W Ann Rd,North Las Vegas,NV,89031,(702) 656-4621
-115.249932,36.262598,ANN & HWY 95,7171 W Ann Rd,Las Vegas,NV,89130,(702) 396-3311
-115.116646,36.264736,"LAS VEGAS, ANN &",5740 Losee Road,North Las Vegas,NV,89081,(702) 633-5161
-115.207138,36.279917,N DECATURE& 215N,6595 N Decatur Blvd,Las Vegas,NV,89131,(702) 396-4781
-115.080637,36.269716,TROPICAL/LAMB,6051 N. Lamb Blvd.,North Las Vegas,NV,89081,
-115.279315,36.277015,TOWN CNTR. SOUTH,8425 West Centennial,Las Vegas,NV,89149,(702) 646-5200
-115.134532,36.281425,5TH /DEER SPRING,6680 North Fifth Street,North Las Vegas,NV,89086,(702) 639-2372
-115.281428,36.301934,DURNGO/ELCAPITN,8480 Farm Rd,Las Vegas,NV,89131,(702) 839-0359
-115.305003,36.314258,SKYE CANYON PARK,9566 W Skye Canyon Park Drive,Las Vegas,NV,89166,(725) 204-5828
-112.126397,35.972081,GRAND CANYON,Po Box 3026,Grand Canyon,AZ,86023,(928) 638-2208
-111.240271,36.129523,TUBA CITY,195 South Main Street,Tuba City,AZ,86045,(928) 283-4322
-106.961171,36.018814,"CUBA, NM STO",6401 Hwy 550,Cuba,NM,87013,(575) 289-2345
-106.295943,35.879462,LOS ALAMOS NM,901 Trinity Dr,Los Alamos,NM,87544,(505) 662-8856
-106.015095,35.884261,"POJOAQUE, NM",55 Cities Of Gold Road,Santa Fe,NM,87506,(505) 455-9305
-106.064005,36.012738,ESPANOLA HWY 68,1401 N Riverside,Espanola,NM,87532,(505) 367-0020
-102.514187,36.060704,DALHART,612 Tennessee Ave,Dalhart,TX,79022-3828,(806) 249-4006
-101.973901,35.850686,DUMAS-HWY 287,1400 Dumas Ave,Dumas,TX,79029-5516,(806) 934-0198
-97.933185,35.841868,KINGFISHER,1600 S Main,Kingfisher,OK,73750,(405) 375-5455
-97.425858,35.861135,GUTHRIE-DIVISION,1527 S Division,Guthrie,OK,73044-5009,(405) 282-0681
-97.03306,35.984866,PERKINS OK,102 E Hwy 33,Perkins,OK,74059,(405) 547-8664
-97.070408,36.11629,S'WATER-W 6TH ST,920 W 6th St,Stillwater,OK,74074,(405) 743-0370
-96.737502,35.986118,CUSHING-E. MAIN,2230 E Main St,Cushing,OK,74023-2907,(918) 225-7515
-97.060122,36.131128,S'WATER-MCELROY,110 W Mcelroy,Stillwater,OK,74076,(405) 377-0900
-96.687215,35.752287,TURNER TURNPIKE,2313 Turner Turnpike,Stroud,OK,74079,
-96.6633,35.754329,STROUD-ADA WEBB,801 Ada Webb Dr,Stroud,OK,74079,(918) 968-2399
-96.795364,36.22493,LONECHIMNY-TRNPK,CIMARRON TPKE / OK-412 (Travel Plaza),Pawnee,OK,74058,(918) 454-2423
-96.391521,35.839376,"BRISTOW, OK",702 N Main,Bristow,OK,74010,(918) 367-5661
-96.113181,35.988131,SAPULPA-TAFT,16 E Taft,Sapulpa,OK,74066,(918) 224-6916
-96.361396,36.129015,"MANNFORD, OK",30001 W Highway 51,Mannford,OK,74044,(918) 865-2374
-96.009591,35.958735,GLENPOOL-W 141ST,110 W 141st St,Glenpool,OK,74033-3535,(918) 322-5357
-96.015933,35.98786,"GLENPOOL, OK - H",12101 So Waco Ave,Glenpool,OK,74033-3535,(918) 298-4191
-96.046855,36.07846,TULSA-49TH WEST,5819 S 49th West Ave,Tulsa,OK,74107,(918) 445-3527
-96.114655,36.135834,SANDSPRINGS-OK97,99 S State Hwy 97,Sand Springs,OK,74063,(918) 245-2588
-96.003564,36.060481,71ST & HWY. 75,7105 S Olympia Ave W,Tulsa,OK,74132,(918) 445-7201
-95.976477,36.023021,JENKS-MAIN,605 W Main,Jenks,OK,74037,(918) 298-5760
-95.9731,36.060258,TUL-71ST/QUINCY,1406 E 71st,Tulsa,OK,74136-5037,(918) 494-0242
-96.006304,36.130199,TULSA-SW BLVD.,2245 Southwest Blvd,Tulsa,OK,74107-2706,(918) 585-9260
-95.8861,35.94694,BIXBY,14975 S Memorial Drive,Bixby,OK,74008,(918) 366-4531
-96.019835,36.157697,TULSA-GILCREASE,229 N Gilcrease Museum Rd,Tulsa,OK,74127-6537,(918) 596-0000
-95.921667,36.062155,TULSA-71ST/YALE,7010 S Zurich Ave,Tulsa,OK,74136,(918) 492-8701
-95.885926,35.987926,BIXBY,12101 S Memorial,Bixby,OK,74008,(918) 369-4411
-95.940682,36.092802,49TH & HARVARD,4780 S Harvard Avenue,Tulsa,OK,74135,(918) 742-5100
-95.975941,36.140317,TUL-15/S PEORIA,1216 E 15th St S,Tulsa,OK,74120,(918) 295-8936
-95.887037,36.032234,TULSA/91 MEMORIA,8952 S Memorial Dr,Tulsa,OK,74133-4303,(918) 250-0091
-95.92183,36.101291,TULSA-41ST/YALE,4249 S Yale St,Tulsa,OK,74135-6004,(918) 663-0400
-95.96668,36.158247,TUL-1ST/UTICA,1708 E 1st St,Tulsa,OK,74104-1401,(918) 599-7730
-95.868983,36.045962,TULSA-81ST/MINGO,8112 S Mingo Rd,Tulsa,OK,74133,(918) 461-8616
-95.940069,36.143878,TULSA-13/HARVARD,1301 S Harvard,Tulsa,OK,74112,(918) 834-1895
-95.975081,36.176594,TULSA-N PEORIA,1441 N Peoria,Tulsa,OK,74104,(918) 599-0631
-95.87001,36.061383,TULSA-71ST/MINGO,9525 E 71st St S,Tulsa,OK,74145,(918) 250-6024
-95.885968,36.091512,TUL-50TH,4935 S Memorial Dr,Tulsa,OK,74145-6914,(918) 664-6085
-95.905088,36.132952,TUL-SHERIDAN,2104 S Sheridan,Tulsa,OK,74133,(918) 835-2208
-95.887211,36.118508,TULSA-31/MEMORIL,3106 S Memorial Rd,Tulsa,OK,74135,(918) 622-1171
-95.851635,36.103384,TULSA-41/GARNETT,4122 S Garnett Rd E,Tulsa,OK,74146,(918) 270-1554
-95.797913,36.015604,BKN ARW-ELM,3800 S Elm Pl,Broken Arrow,OK,74012,(918) 451-0303
-95.886174,36.161195,TUL-ADMIRAL,8105 E Admiral Pl,Tulsa,OK,74115-8116,(918) 838-3776
-96.46359,36.306065,"CLEVELAND, OK",309 S Broadway St,Cleveland,OK,74020,(918) 358-9200
-95.81462,36.076705,BKN ARW-ASPEN,2525 N Aspen,Broken Arrow,OK,74012-1153,(918) 251-1266
-95.850557,36.13549,TULSA-21/GARNETT,1829 S Garnett,Tulsa,OK,74128-1832,(918) 437-9659
-95.798302,36.060468,BRKN ARW-ELM/OIL,830 N Elm Pl,Broken Arrow,OK,74012,(918) 251-6110
-95.680668,36.0033,BRKN ARRW/COWETA,11091 S Highway 51,Broken Arrow,OK,74014,(918) 486-1610
-95.420964,35.852697,MSKGEE-W RGRS TP,General Delivery,Muskogee,OK,74401,(918) 683-1878
-95.3958,35.956741,WAGONER/S DEWEY,420 S Dewey,Wagoner,OK,74467-5500,(918) 485-9548
-95.403032,35.754606,MUSKOGEE-32ND ST,101 S 32nd St,Muskogee,OK,74401,(918) 681-4088
-95.778199,36.075894,BRKN ARW-ALBANY,1250 E Albany St,Broken Arrow,OK,74012,(918) 355-0378
-95.359352,35.770989,MUSKOGEE-SHAWNEE,140 W Shawnee,Muskogee,OK,74401-4147,(918) 682-5730
-95.744457,36.104024,209TH BR ARROW,3755 E Dearborn St,Broken Arrow,OK,74014,(918) 459-0044
-95.339227,35.740184,MUSKOGE/CHANDLER,2415 Chandler Road,Muskogee,OK,74403,(918) 781-1358
-95.762158,36.164772,CATOOSA-193RD AV,300 N 193rd E Ave,Catoosa,OK,74015-2854,(918) 266-7892
-95.23898,35.785285,FT  GIBSON,1509 S Ross St,Fort Gibson,OK,74434,(918) 478-4799
-95.832514,36.15619,TULSA-129TH/I-44,333 S 129th E Ave,Tulsa,OK,74101,(918) 234-0800
-95.341255,36.169433,"CHOUTEAU, OK (ST",1404 So Chouteau Ave,Chouteau,OK,74337,(918) 476-6206
-95.631386,36.291529,CLAREMORE-HWY69,1710 S Lynn Riggs Blvd,Claremore,OK,74017,(918) 342-5191
-95.850409,36.263207,OWASSO-S FORREST,7590 Owasso Expy,Owasso,OK,74055-3445,(918) 272-3012
-95.625088,36.316809,CLAREMORE-WILL R,1220 W Will Rogers Blvd,Claremore,OK,74017-3448,(918) 342-2323
-95.83795,36.295183,OWASSO-96TH ST W,12101 E 96TH ST N (Walmart),Owasso,OK,74055,(918) 376-9937
-95.8476,36.293522,"OWASSO, OK",9621 N Garnett Road,Owasso,OK,74055,(918) 221-8482
-94.9751,35.8904,TAHLEQUAH RELOCA,2100 Mahaney Ave,Tahlequah,OK,74464,(918) 456-4740
-94.629442,35.808875,STILWELL,201 W Locust St,Stilwell,OK,74960,(918) 797-2111
-94.583043,35.989255,WESTVILLE OK,70695 Hwy 59,Westville,OK,74965,
-94.559548,36.175843,"SILOAM SPRINGS,",1702 Hwy 412 West,Siloam Springs,AR,72761,(479) 524-8020
-94.50373,36.181337,SILOAM SPRINGS,3879 E Us 412 Hwy,Siloam Springs,AR,72761,(479) 373-1904
-94.197758,35.997794,GREENLAND-STO,1200 W Wilson,Fayetteville,AR,72701,(479) 444-1964
-94.29999,35.977289,PRAIRIE GROVE AR,698 E. Heritage Parkway,Prairie Grove,AR,72753,
-94.249785,36.04092,"FARMINGTON, AR",207 W Main St,Farmington,AR,72730,(479) 267-6555
-94.188235,36.055758,FAYETTEVLE-W MLK,1963 W Mlk Blvd,Fayetteville,AR,72701-6212,(479) 443-4777
-94.203367,36.079085,FAYTVIL-WEDINGTN,3080 W Wedington Dr,Fayetteville,AR,72704,(479) 442-7774
-94.1563,36.083752,FAYETVLE C,1641 N College Ave,Fayetteville,AR,72701,(479) 521-1767
-94.022519,36.02782,"ELKINS, AR",1985 North Center Street,Elkins,AR,72727,(479) 240-4011
-94.120819,36.086298,F'VILLE-CROSSOVR,1870 N Crossover Rd,Fayetteville,AR,72701,(479) 527-9919
-94.149307,36.124199,FAYETTVILE-JOYCE,578 E Joyce Blvd,Fayetteville,AR,72703,(479) 442-0444
-94.145392,36.152063,SPRINGDALE AR,1395 W Don Tyson Pkwy,Springdale,AR,72764,
-94.118015,36.167355,SPRNGDALE-ROBINS,1260 E Robinson Ave,Springdale,AR,72764,(479) 750-2226
-94.217104,36.175515,"TONTITOWN, AR",1089 E Henri De Tonti Blvd,Tontitown,AR,72770,(479) 361-9499
-94.181461,36.175804,SPRNGDALE-SUNSET,4600 W Sunset,Springdale,AR,72764,(479) 751-2401
-94.139369,36.18034,SPRINGDALE-THMSN,520 S Thompson,Springdale,AR,72764,(479) 751-3510
-94.182777,36.193939,"SPRINGDALE, AR-E",4762 Elm Springs Road,Springdale,AR,72762,(479) 750-9600
-94.146076,36.253881,LOWELL,503 W Monroe,Lowell,AR,72745,(479) 770-3300
-94.152216,36.282924,"ROGERS, AR-PLEAS",2601 Pleasant Crossing Dr,Rogers,AR,72758,(479) 986-9991
-94.482545,36.263406,"GENTRY, AR",467 S Gentry Blvd,Gentry,AR,72734,(479) 736-2500
-94.221876,36.335302,BENTONVILLE UPTO,805 Sw Regional Airport Blvd,Bentonville,AR,72712,(479) 273-1400
-94.181253,36.335575,ROGERS-N 46TH ST,100 N 46th St,Rogers,AR,72756,(479) 636-7818
-94.1273,36.334008,ROGERS-WALNUT,903 W Walnut,Rogers,AR,72756-3539,(479) 636-1729
-93.708296,36.113303,"HUNTSVILLE, AR",14243 Us Highway 412,Huntsville,AR,72740,(479) 738-1777
-92.656561,35.907264,"MARSHALL, AR STO",804 North Hwy 65,Marshall,AR,72650,(870) 448-2191
-93.116853,36.245126,HARRISON-62 & 65,1314 N Main,Harrison,AR,72601,(870) 741-5353
-92.10916,35.864333,MOUNTAIN VIEW ST,604 E Main St,Mountain View,AR,72560,(870) 269-6602
-91.641699,35.767181,BATESVILLE-RELO,1220 S Saint Louis,Batesville,AR,72501,(870) 793-1130
-91.596029,36.241092,WM-ASHFLAT,219 Us Hwy 62 (Walmart #160),Ash Flat,AR,72513,(870) 994-7818
-90.954785,36.073709,WALNUT RIDGE REL,511 Nw 4th St,Walnut Ridge,AR,72476,(870) 886-2063
-91.486663,36.317943,HARDY-HWY 63&62,400 Highway 63 N,Hardy,AR,72542,(870) 856-3377
-90.681243,35.845948,JONESBORO 3,1910 E Johnson Ave,Jonesboro,AR,72401,(870) 972-0922
-90.678235,35.828059,JONESBORO-NETTLE,2207 E Nettleton Ave,Jonesboro,AR,72401-5246,(870) 935-0910
-90.704841,35.821111,JONESBORO-CHURCH,111 E Highland,Jonesboro,AR,72401-5917,(870) 275-7428
-90.668489,35.818609,"JONESBORO, AR ST",2124 Red Wolf Blvd,Jonesboro,AR,72401,(870) 275-7720
-90.587747,35.907297,HWY 49 AND,8080 Hwy 49 N,Brookland,AR,72417,(501) 358-4114
-90.547889,36.059724,PARAGOULD,4600 W Kingshighway,Paragould,AR,72450,(501) 214-1402
-90.504546,36.053247,"PARAGOULD, AR",1407 W Kings Hwy,Paragould,AR,72450,(870) 236-3716
-90.961388,36.250891,POCAHONTAS-HWY67,1504 Hwy 67 S,Pocahontas,AR,72455-4001,(870) 892-4021
-89.882036,35.92825,BLYTHEVILLE-MAIN,1031 East Main Street,Blytheville,AR,72315-9802,(870) 763-3424
-90.0334,36.236088,KENNETT-HWY 412P,1731 1st St,Kennett,MO,63857-2517,(573) 888-9100
-89.544862,35.761877,RIPLEY TN,590 Hwy 51 N,Ripley,TN,38063,(731) 635-7050
-89.726271,36.229358,HAYTI-ST HWY 84L,1618 Hwy 84 East,Hayti,MO,63851-9700,(573) 359-2233
-89.394863,36.061347,DYERSBURG-LAKE,2496 Lake Rd,Dyersburg,TN,38024-1604,(731) 285-1598
-89.276345,36.122125,NEWBERN,600 A W Highway 77,Newbern,TN,38059,(731) 627-0029
-89.098054,35.744402,US 412 @ 88,4101 B Highway 412 South,Bells,TN,38006,(731) 663-6118
-88.931136,35.967252,TRENTON TN,2038 Highway 45 Bypass,Trenton,TN,38382,(731) 855-9559
-88.915592,35.836686,HUMBOLDT-HWY. 45,2579 Hwy 45 N By Pass,Humboldt,TN,38343,(731) 784-7688
-88.788838,35.79441,"MEDINA, TN",639 Highway 45e South,Medina,TN,38355,(731) 783-3101
-88.751779,35.905789,MILAN-US 45,6076 S 1st St,Milan,TN,38358-3131,(731) 686-3388
-88.439387,35.996094,"HUNTINGDON, TN R",153 Veterans Drive North,Huntingdon,TN,38344-6204,(731) 535-3460
-88.391086,35.790532,PARKERS CROSSROA,21320 Hwy 22,Wildersville,TN,38388,(731) 967-9015
-88.508071,36.129351,MCKENZIE/HWY 79,15910 Highland Dr,Mckenzie,TN,38201,(731) 352-0715
-88.801042,36.153625,GREENFIELD STR,1907 N Meridian Street,Greenfield,TN,38230,(731) 235-0100
-88.712702,36.278166,DRESDEN,8762 Hwy 22,Dresden,TN,38225,(731) 364-5761
-88.115044,36.057895,CAMDEN-HWY 641,106 Hwy 641 N,Camden,TN,38320-1328,(731) 584-2804
-87.798583,35.883884,HURRICANE MILLS,15400 Highway 13 S,Hurricane Mills,TN,37078,(931) 296-5882
-87.800005,36.0841,WAVERLY/US 70,103 Waverly Pl,Waverly,TN,37185-1531,(931) 296-3311
-87.4883,35.99179,"DICKSON, TN LOVE",2798 Hwy 48,Dickson,TN,37055,(615) 446-0909
-87.433704,35.834476,CENTERVILLE,1743 Hwy 100,Centerville,TN,37033,(931) 729-2375
-87.128348,35.972451,FAIRVIEW,2233 Fairview Blvd,Fairview,TN,37062,(615) 913-8255
-87.338021,36.022556,DICKSON TN 46&40,1005 Christi Rd,Dickson,TN,37055,(615) 441-1470
-87.227905,36.108582,"WHITE BLUFF, TN",2001 Hwy 47 N,White Bluff,TN,37187,(615) 797-4853
-87.375958,36.076406,DICKSON-MATHIS,111 Mathis Dr,Dickson,TN,37055-2085,(615) 446-5742
-86.953624,36.045543,BELLVUE HWY. 100,8050 Highway 100,Nashville,TN,37221,(615) 913-8256
-86.914705,35.77677,"SPRING HILL, TN",4908 Columbia Hwy,Spring Hill,TN,37174,(615) 302-0203
-86.939161,35.744772,SPRING HILL,5431 Main St,Spring Hill,TN,37174,(931) 486-1000
-86.874179,35.925341,FRANKLIN-HWY 96,106 Hwy 96 W,Franklin,TN,37064,(615) 790-1775
-86.921428,36.074784,NASH-BELLEVUE,7100 Hwy 70 S,Nashville,TN,37221-2211,(615) 662-2545
-86.840261,35.860726,GOOSE CREEK,1003 Village Plains Blvd,Franklin,TN,37064,(615) 994-8202
-86.892989,35.73721,"SPRING HILL, TN",3833 Old Port Royal Rd N,Spring Hill,TN,37174,(931) 486-3070
-86.829192,35.915952,FRANKLIN/HWY 96E,1299 Hwy 96 E,Franklin,TN,37064,(615) 790-7019
-86.82375,35.945412,COOL SPRG-FRAZER,653 Frazier Dr,Franklin,TN,37067,(615) 771-8778
-86.810918,35.966174,COOL SPRG-MOORES,1704 Galleria Blvd,Franklin,TN,37064,(615) 771-7272
-86.882105,36.138497,NASH-6600 CHARLO,6620 Charlotte Pike,Nashville,TN,37209-4202,(999) 999-9999
-86.791678,36.035422,BRENTWOOD,109 E Park Dr,Brentwood,TN,37027-7505,(615) 377-4622
-86.817641,36.101306,NASHVL-HILLSBORO,4110 Hillsboro Rd,Nashville,TN,37215-2701,(615) 385-3313
-86.844063,36.152409,NASHVL-CHARLOTTE,4700 Charlotte Ave,Nashville,TN,37209-3405,(999) 999-9999
-87.062253,36.273104,ASHLAND CITY,255 S Main St,Ashland City,TN,37015,(615) 792-5801
-86.745035,36.040893,NASH-NIPPERS,410 Old Hickory Blvd,Brentwood,TN,37027,(615) 331-5928
-86.812043,36.145916,NASHVL-WEST END,2700 West End Ave,Nashville,TN,37203-1426,(999) 999-9999
-86.774905,36.120827,NASH-FRANKLN PK,2612 8th Avenue South,Nashville,TN,37204-3008,(615) 383-7045
-86.787588,36.156145,NASH-BROADWAY,1201 Broadway,Nashville,TN,37203-3117,(999) 999-9999
-86.712866,36.046573,NASH-S. PLAZA,5744 Nolensville Rd,Nashville,TN,37211-6424,(615) 331-5795
-86.727361,36.081972,NASHVIL-NOLNVIL,4041 Nolensville Rd,Nashville,TN,37211-4547,(615) 833-2511
-86.689994,35.997575,"MILL CREEK, TN",6720 Nolensville Pike,Brentwood,TN,37027,(615) 283-5162
-86.751526,36.124782,NASH-NOLEN/I-440,2212 Nolensville Rd,Nashville,TN,37211-2025,(615) 259-3912
-86.799331,36.1906,VANTAGE WAY,801 Vantage Way Ct,Nashville,TN,37228,(615) 255-0099
-86.743719,36.142965,NASH-MURF RD,524 Murfreesboro Rd,Nashville,TN,37210-3510,(615) 244-7341
-86.694864,36.086377,NASHVLE-HARDING,331 Harding Pl,Nashville,TN,37211-3911,(615) 333-2711
-86.507062,35.859859,VETERANS PKWY AN,5205 Veterans Parkway,Murfreesboro,TN,37128,(615) 378-0488
-86.532749,35.933424,SMYRNA-ALMAVILLE,1855 Almaville Rd,Smyrna,TN,37167,(615) 220-1670
-86.446419,35.865501,MEDICAL CTR PKWY,2874 Medical Center Pkwy,Murfreesboro,TN,37129,(615) 898-7445
-86.444125,35.844763,MURFREESBORO-HWY,2595 Old Fort Pkwy,Murfreesboro,TN,37130,(615) 907-0661
-86.491961,35.9748,SMYRNA-NISSAN BL,775 Nissan Dr,Smyrna,TN,37167,(615) 220-0034
-86.429987,35.847905,MURFREES-I-24,2180 Old Fort Pky,Murfreesboro,TN,37130,(615) 893-3036
-86.384348,35.909303,"MURFREESBORO, TN",3371 Memorial Blvd,Murfreesboro,TN,37130,(615) 266-0869
-86.458605,35.811231,MURFREESBORO - S,2674 New Salem Hwy,Murfreesboro,TN,37128,(615) 890-8820
-86.527231,35.992976,SMYRNA-LOWRY,345 N Lowry St,Smyrna,TN,37167-2550,(615) 459-0622
-86.546324,35.988843,SAM RIDLEY,352 W Sam Ridley Pkwy,Smyrna,TN,37167,(615) 625-3132
-86.386139,35.868596,MURF - MEMORIAL,1706 Memorial Blvd,Murfreesboro,TN,37129-1519,(615) 962-8062
-86.391134,35.841513,MURF-BROAD,106 Se Broad St,Murfreesboro,TN,37130-4229,(615) 962-9266
-86.353194,35.871699,RUTHERFORD AND L,1436 N Rutherford Blvd,Murfreesboro,TN,37130,(615) 898-0677
-86.396984,35.80686,MURF EXIT,2485 S Church St,Murfreesboro,TN,37128,(615) 895-3500
-86.595715,36.00004,"LA VERGNE, TN",505 Waldron Rd,La Vergne,TN,37086,(615) 793-4310
-86.576885,36.020728,"LA VERGNE, TN",5147 Murfreesboro Rd,La Vergne,TN,37086,(615) 793-2032
-86.368039,35.811719,M'BORO-RUTHERFRD,1716 S Rutherford Blvd,Murfreesboro,TN,37130,(615) 895-7470
-86.629187,36.060934,BELL,3035 HAMILTON CHURCH RD (Walmart #5058),Antioch,TN,37013,(615) 397-1446
-86.651974,36.048729,ANTIOCH-HICKORY,5301 Hickory Hollow Ln,Antioch,TN,37013-3127,(615) 731-8832
-86.645302,36.079458,NASH-EDGE O LAKE,2499 Murfreesboro Pike,Nashville,TN,37217-3554,(615) 360-6652
-86.514653,36.161292,MT. JULIET - PRO,625 S Mount Juliet Road,Mount Juliet,TN,37122,(615) 970-7799
-86.513918,36.173358,MT JULIET/BP OIL,126 N Mount Juliet Rd,Mount Juliet,TN,37122,(615) 754-8588
-86.705319,36.121714,NASHVL-MURF RD,1173 Murfreesboro Rd,Nashville,TN,37217-2214,(615) 361-7603
-86.666165,36.145563,NASHVL-DONELSN,545 Donelson Pike,Nashville,TN,37214-3738,(615) 885-6006
-86.599811,36.169258,NASH -I-40 & OLD,5800 Old Hickory Blvd,Hermitage,TN,37076,(615) 200-2066
-86.41028,36.188583,HWY 109,320 Hwy 109 N,Lebanon,TN,37090,(615) 449-8366
-86.680055,36.170671,NASHVIL-MCGAVOCK,154 Mcgavock Pike,Nashville,TN,37214-2144,(615) 883-4150
-86.624955,36.192208,HERMITAGE I,3470 Lebanon Rd,Hermitage,TN,37076-2008,(615) 883-7250
-86.593396,36.215497,HERMITAGE II,4734 Lebanon Pike,Hermitage,TN,37076-1313,(615) 391-5101
-86.514369,36.231392,MT J/HWY 70,11279 Lebanon Rd,Mount Juliet,TN,37122,(615) 773-7061
-86.295938,36.187757,LEBANON-CUMBRLND,705 S Cumberland St,Lebanon,TN,37087-4109,(615) 449-3299
-86.331644,36.216338,LEBANON/W.MAIN,1420 W Main St,Lebanon,TN,37087-3114,(615) 449-1833
-86.694515,36.219859,NASH-OPRYLAND,201 Rudy Cir,Nashville,TN,37214-1005,(615) 391-3246
-86.068427,35.82724,WOODBURY,101 E Main St,Woodbury,TN,37190,(615) 563-3000
-86.739419,36.200644,GALLATIN,2806 Gallatin Pike,Nashville,TN,37216-3713,(615) 227-1200
-86.657509,36.257828,OLD HICKORY TN,1252 Robinson Rd,Old Hickory,TN,37138,(615) 357-3622
-86.77736,36.208412,NASHVILLE-BRICK,2311 Brick Church Pike,Nashville,TN,37206,(615) 227-0995
-86.718885,36.251261,MADISON-GALLATIN,1012 Gallatin Rd S,Madison,TN,37115-4606,(615) 338-8403
-86.758737,36.235466,NASHVL-DICKERSON,3300 Dickerson Rd,Nashville,TN,37207-2955,(615) 262-8038
-86.627775,36.30261,HENDRSNVL-W MAIN,393 W Main St,Hendersonville,TN,37075-3312,(615) 822-1124
-86.700042,36.300169,GOODLETVL-TWO,906 Two Mile Pky,Goodlettsville,TN,37072-2322,(615) 859-2994
-86.623049,36.321536,H'VILLE/SHACKLE,305 New Shackle Island Rd,Hendersonville,TN,37075,(615) 822-7169
-86.594261,36.326571,"HENDERSONVILLE,",258 Indian Lake Blvd,Hendersonville,TN,37075,(615) 826-0091
-85.812195,35.956337,"SMITHVILLE, TN",507 S Congress Blvd,Smithville,TN,37166-2021,(615) 597-8944
-85.484912,35.944403,SPARTA-HWY 111,800 Roosevelt Dr,Sparta,TN,38583-1225,(931) 738-3555
-85.63029,36.139849,"BAXTER, TN LOVES",110 Fast Lane,Baxter,TN,38544,(931) 858-6999
-85.947097,36.180251,GORDORSVL/HWY 53,481 Gordonsville Hwy,Gordonsville,TN,38563,(615) 683-1000
-85.502536,36.137562,COOKEVL-JEFF,1001 S Jefferson St,Cookeville,TN,38501-4019,(931) 528-1010
-85.515202,36.154155,COOK/JACKSON,515 S Willow Ave,Cookeville,TN,38501,(931) 528-0170
-85.951869,36.260838,"CARTHAGE, TN",11 Dixon Springs Hwy,Carthage,TN,37030,(615) 735-9263
-85.460428,36.182315,"ALGOOD, TN",300 Bigmac Dr,Algood,TN,38506,(931) 537-3330
-85.037469,35.962796,CROSSVL-MAIN ST.,1195 N Main St,Crossville,TN,38555,(931) 484-7726
-84.980937,35.963939,CROSSVILLE,558 Peavine Rd,Crossville,TN,38555,(931) 456-6850
-84.6601,35.881505,ROCKWOOD TN,1106 North Gateway Ave,Rockwood,TN,37854,(865) 328-1140
-84.583132,35.910903,HARRIMAN,1705 S Roane St,Harriman,TN,37748,(865) 346-9970
-84.323289,35.873002,LENOIR CITY TN (,9155 Hwy 321 North,Lenoir City,TN,37771,(865) 328-3880
